1	  color 																																																														
2	  version 	  part 	  howev 	  hair 	  prefer 	  volum 	  hair 																																																								
3	  dy 	  hair 	  fuller 	  scent 	  pleasant 	  version 	  improv 																																																								
4	  product 	  year 	  choic 	  gettibg 	  hair 	  retain 	  luster 	  week 	  sinc 	  look 	  stay 	  product 	  see 	  result 																																																	
5	  work 	  happi 	  others 																																																												
6	  love 	  use 	  thank 																																																												
7	  love 	  shampooconditioner 	  use 	  color 	  treat 	  hair 	  hair 	  greasi 	  feel 	  brand 	  product 	  anyon 	  color 	  hair 	  amaz 	  brand 	  panten 																																														
1796	  influenst 	  heavi 	  smell 	  review 	  part 	  promotion 																																																									
1797	  receiv 	  month 	  work 	  anymor 	  review 	  part 	  promotion 																																																								
1798	  hair 	  thank 	  influenst 	  hair 	  product 	  hair 	  thank 	  oil 	  product 	  review 	  part 	  promotion 																																																			
1799	  favorit 	  hair 	  opinion 	  review 	  part 	  promotion 																																																									
1800	  product 	  love 	  smell 	  result 	  need 	  shampoo 	  shampoo 	  product 	  test 	  purpos 	  opinion 	  mine 	  review 	  part 	  promotion 																																																
1801	  imper 	  complimentari 	  influenster 	  receiv 	  mask 	  shampoo 	  conditioner 	  use 	  day 	  hair 	  scent 	  hair 	  time 	  week 	  review 	  part 	  promotion 																																														
1802	  love 	  use 	  condition 	  mask 	  complet 	  process 	  hair 	  look 	  hair 	  balanc 	  oil 	  end 	  part 	  promotion 																																																	
1803	  receiv 	  weightless 	  feel 	  conditioner 	  hair 	  smoothe 	  coif 	  use 	  shampoo 	  mask 	  courtesi 	  influenster 	  review 	  part 	  promotion 																																																
1804	  manag 	  influenst 	  clean 	  help 	  oil 	  root 	  end 	  review 	  part 	  promotion 																																																					
1805	  use 	  condition 	  hair 	  product 	  test 	  purpos 	  review 	  part 	  promotion 																																																						
1806	  system 	  clay 	  hair 	  way 	  work 	  product 	  voxbox 	  review 	  part 	  promotion 																																																					
1807	  receiv 	  receiv 	  tri 	  mask 	  shampoo 	  conditioner 	  work 	  mask 	  shampoo 	  condition 	  refresh 	  hair 	  hair 	  review 	  part 	  promotion 																																															
1808	  price 	  im 	  glad 	  moistur 	  hair 	  week 	  review 	  part 	  promotion 																																																						
1809	  product 	  doe 	  love 	  way 	  hair 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																				
1810	  product 	  complimentari 	  influenster 	  natur 	  root 	  end 	  product 	  easi 	  use 	  smell 	  work 	  wonder 	  feel 	  highli 	  review 	  part 	  promotion 																																														
1811	  test 	  hair 	  life 	  someth 	  hair 	  root 	  end 	  smell 	  receiv 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																
1812	  conditioner 	  review 	  opinion 	  complet 	  smell 	  part 	  stay 	  hair 	  smooth 	  look 	  healthier 	  continu 	  use 	  review 	  part 	  promotion 																																															
1813	  conditioner 	  hair 	  silky 	  hair 	  oili 	  complimentari 	  influenst 	  receive 	  definit 	  review 	  part 	  promotion 																																																			
1814	  product 	  amaz 	  smell 	  scalp 	  oil 	  love 	  sooooo 	  definit 	  everyone 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																
1815	  product 	  smell 	  yummy 	  hair 	  silki 	  wash 	  shower 	  well 	  work 	  clay 	  mask 	  product 	  try 	  review 	  part 	  promotion 																																															
1816	  receiv 	  test 	  review 	  part 	  promotion 																																																										
1817	  thing 	  pretreat 	  shampoo 	  shampoo 	  influenst 	  tri 	  review 	  hand 	  probabl 	  trio 	  hair 	  part 	  promotion 																																																		
1818	  titl 	  step 	  product 	  work 	  scalp 	  dri 	  root 	  stuff 	  hair 	  review 	  part 	  promotion 																																																			
1819	  product 	  hair 	  receiv 	  sampl 	  condition 	  part 	  condition 	  hair 	  feel 	  review 	  part 	  promotion 																																																			
1820	  product 	  test 	  opinion 	  love 	  condition 	  smell 	  hair 	  habit 	  hair 	  look 	  dirti 	  day 	  hair 	  silky 	  review 	  part 	  promotion 																																														
1821	  hardli 	  tri 	  exchang 	  hair 	  love 	  line 	  condition 	  thick 	  creami 	  hair 	  review 	  part 	  promotion 																																																		
1822	  condition 	  use 	  condition 	  oili 	  root 	  help 	  stay 	  root 	  amount 	  goe 	  way 	  love 	  conditioner 	  receiev 	  test 	  purpose 	  review 	  part 	  promotion 																																												
1823	  thing 	  hair 	  lightweight 	  hair 	  smooth 	  review 	  part 	  promotion 																																																							
1824	  product 	  influenst 	  voxbox 	  work 	  combat 	  condition 	  work 	  hydrat 	  end 	  smell 	  feel 	  smooth 	  test 	  purpose 	  review 	  part 	  promotion 																																														
1825	  condition 	  root 	  wash 	  hair 	  use 	  condition 	  hair 	  lightweight 	  disclaimer 	  receiv 	  product 	  try 	  opinion 	  review 	  part 	  promotion 																																															
1826	  review 	  price 	  realli 	  end 	  system 	  influenst 	  box 	  try 	  smell 	  realli 	  hair 	  review 	  part 	  promotion 																																																	
1827	  receiv 	  influenst 	  hair 	  iv 	  week 	  hair 	  feel 	  oil 	  sit 	  heavi 	  head 	  root 	  day 	  wash 	  part 	  promotion 																																															
1828	  product 	  test 	  purpos 	  pre 	  treatment 	  condition 	  work 	  condition 	  desir 	  product 	  time 	  condition 	  effect 	  alon 	  review 	  part 	  promotion 																																														
1829	  super 	  influenst 	  absolut 	  love 	  hair 	  part 	  promotion 																																																								
1830	  product 	  end 	  oili 	  root 	  product 	  thing 	  im 	  happi 	  condition 	  charg 	  influenster 	  definit 	  continu 	  use 	  review 	  part 	  promotion 																																														
1831	  product 	  test 	  purpose 	  realli 	  condition 	  hair 	  sulfat 	  color 	  hair 	  review 	  part 	  promotion 																																																			
1832	  condition 	  complimentari 	  realli 	  feel 	  shini 	  heavi 	  condition 	  iv 	  review 	  part 	  promotion 																																																				
1833	  product 	  wonder 	  use 	  product 	  clay 	  mask 	  excit 	  hair 	  care 	  receiv 	  product 	  review 	  part 	  promotion 																																																	
1834	  condition 	  influenst 	  line 	  extraordinari 	  clay 	  chang 	  hair 	  smell 	  review 	  part 	  promotion 																																																				
1835	  receiv 	  sampl 	  honestli 	  end 	  look 	  greati 	  product 	  review 	  part 	  promotion 																																																					
1836	  amaz 	  influenst 	  test 	  purpos 	  product 	  opinion 	  promis 	  smell 	  review 	  part 	  promotion 																																																				
1837	  product 	  silki 	  condition 	  hair 	  brush 	  tri 	  love 	  review 	  part 	  promotion 																																																					
1838	  produc 	  influenst 	  opinion 	  definit 	  result 	  end 	  super 	  hour 	  hair 	  review 	  part 	  promotion 																																																			
1839	  thing 	  time 	  greasi 	  end 	  tri 	  fix 	  love 	  love 	  influenster 	  option 	  review 	  part 	  promotion 																																																		
1840	  condition 	  hair 	  review 	  part 	  promotion 																																																										
1841	  condition 	  believ 	  preshampoo 	  essenti 	  peopl 	  root 	  end 	  review 	  part 	  promotion 																																																					
1842	  step 	  instantli 	  hair 	  highli 	  product 	  hair 	  hour 	  sometim 	  part 	  promotion 																																																					
1843	  probabl 	  life 	  chang 	  hair 	  root 	  dri 	  color 	  highlight 	  easi 	  hair 	  use 	  end 	  receiv 	  exchang 	  review 	  review 	  part 	  promotion 																																													
1844	  receiv 	  condition 	  iv 	  use 	  work 	  hair 	  realli 	  review 	  part 	  promotion 																																																					
1845	  treatment 	  complimentari 	  influesnt 	  vox 	  box 	  kind 	  condition 	  help 	  hair 	  realli 	  collection 	  review 	  part 	  promotion 																																																	
1846	  item 	  amaz 	  plan 	  time 	  use 	  mask 	  shampoo 	  use 	  condition 	  day 	  review 	  part 	  promotion 																																																		
1847	  test 	  test 	  opinion 	  love 	  condition 	  felt 	  realli 	  hair 	  condition 	  love 	  smell 	  review 	  part 	  promotion 																																																	
1848	  receiv 	  complementari 	  hair 	  issu 	  realli 	  help 	  wash 	  shampoo 	  kc 	  ruin 	  promis 	  review 	  part 	  promotion 																																																	
1849	  surpris 	  complimentari 	  product 	  work 	  hair 	  root 	  end 	  dry 	  felt 	  time 	  recommend 	  famili 	  friend 	  review 	  part 	  promotion 																																															
1850	  condition 	  condition 	  le 	  use 	  mean 	  lot 	  feel 	  hair 	  hour 	  review 	  part 	  promotion 																																																			
1851	  product 	  hair 	  feeling 	  hair 	  hour 	  rule 	  work 	  use 	  system 	  review 	  part 	  promotion 																																																			
1852	  voxbox 	  amaz 	  line 	  hair 	  care 	  smell 	  complet 	  leav 	  hair 	  greas 	  review 	  part 	  promotion 																																																		
1853	  price 	  im 	  glad 	  clay 	  product 	  hair 	  smell 	  day 	  part 	  promotion 																																																					
1854	  honestli 	  point 	  condition 	  hair 	  oili 	  review 	  part 	  promotion 																																																							
1855	  receiv 	  condition 	  hair 	  product 	  complimentari 	  test 	  opinion 	  review 	  part 	  promotion 																																																					
1856	  product 	  wait 	  wash 	  greas 	  hair 	  review 	  part 	  promotion 																																																							
1857	  work 	  week 	  test 	  purpos 	  hair 	  feel 	  product 	  pre 	  mask 	  shampoo 	  part 	  promotion 																																																			
1858	  product 	  hair 	  shini 	  healthi 	  detangle 	  smell 	  feel 	  opinion 	  product 	  review 	  part 	  promotion 																																																			
1859	  condition 	  test 	  influenster 	  love 	  end 	  hydrat 	  review 	  part 	  promotion 																																																						
1860	  review 	  everyth 	  bottle 	  clay 	  feel 	  smooth 	  way 	  smell 	  look 	  product 	  sample 	  thank 	  influenst 	  review 	  part 	  promotion 																																															
1861	  line 	  product 	  complimentari 	  hair 	  honestli 	  product 	  realli 	  help 	  hair 	  product 	  use 	  step 	  honestli 	  hair 	  afterwards 	  part 	  promotion 																																														
1862	  condition 	  extraordinari 	  im 	  glad 	  work 	  wonder 	  hair 	  exactli 	  oil 	  end 	  perfectli 	  buying 	  i 	  product 	  test 	  purpos 	  opinion 	  review 	  part 	  promotion 																																											
1863	  clay 	  step 	  love 	  silki 	  hair 	  afterwards 	  complet 	  restor 	  bounc 	  hair 	  end 	  shower 	  couldnt 	  hair 	  product 	  review 	  review 	  part 	  promotion 																																												
1864	  product 	  system 	  love 	  conditioner 	  hair 	  hair 	  soft 	  feel 	  slimy 	  stuff 	  review 	  part 	  promotion 																																																		
1865	  use 	  complimentari 	  influenster 	  hair 	  silki 	  hair 	  realli 	  frizzi 	  use 	  condition 	  abl 	  hair 	  look 	  scent 	  review 	  part 	  promotion 																																														
1866	  receiv 	  man 	  get 	  use 	  shampoo 	  differ 	  hair 	  alreadi 	  differ 	  sure 	  clay 	  shampoo 	  feel 	  sample 	  review 	  part 	  promotion 																																														
1867	  product 	  voxbox 	  test 	  product 	  opinion 	  condition 	  felt 	  moistur 	  hair 	  review 	  part 	  promotion 																																																			
1868	  conditioner 	  review 	  condition 	  serv 	  feel 	  end 	  dont 	  lookfeel 	  dri 	  review 	  part 	  promotion 																																																			
1869	  complementari 	  purifi 	  hydrat 	  end 	  definit 	  product 	  receiv 	  product 	  test 	  purpos 	  influenster 	  opinion 	  review 	  part 	  promotion 																																																
1870	  start 	  thankyou 	  voxbox 	  review 	  part 	  promotion 																																																									
1871	  product 	  use 	  product 	  hair 	  job 	  realli 	  product 	  opinion 	  review 	  part 	  promotion 																																																				
1872	  condition 	  opinion 	  im 	  fan 	  conditioner 	  hair 	  help 	  review 	  part 	  promotion 																																																					
1873	  condition 	  smell 	  softer 	  hair 	  use 	  influenst 	  test 	  buy 	  part 	  promotion 																																																					
1874	  condition 	  work 	  perfectli 	  preshampoo 	  mask 	  shampoo 	  hair 	  healthi 	  look 	  dri 	  product 	  test 	  opinion 	  part 	  promotion 																																																
1875	  influenst 	  hair 	  idea 	  heavi 	  clay 	  hair 	  test 	  influenst 	  definit 	  buy 	  review 	  part 	  promotion 																																																		
1876	  product 	  smell 	  shampoo 	  prewash 	  hair 	  mask 	  opinion 	  review 	  part 	  promotion 																																																					
1877	  product 	  influenst 	  opinion 	  help 	  end 	  review 	  part 	  promotion 																																																							
1878	  wavi 	  influenst 	  voxbox 	  test 	  purpose 	  opinion 	  omg 	  love 	  clay 	  mask 	  condition 	  hair 	  look 	  review 	  part 	  promotion 																																															
1879	  product 	  hair 	  condition 	  trick 	  quit 	  plea 	  conditioner 	  thank 	  loreal 	  product 	  opinion 	  review 	  part 	  promotion 																																																	
1880	  use 	  clay 	  extraordinari 	  clay 	  preshampoo 	  mask 	  complimentari 	  influenst 	  glad 	  bodi 	  hour 	  review 	  part 	  promotion 																																																	
1881	  product 	  product 	  week 	  hair 	  silky 	  product 	  test 	  review 	  opinion 	  review 	  part 	  promotion 																																																			
1882	  tri 	  test 	  im 	  happi 	  realli 	  part 	  promotion 																																																								
1883	  product 	  coupl 	  time 	  oil 	  problem 	  skin 	  review 	  part 	  promotion 																																																						
1884	  influenst 	  influenst 	  test 	  purpos 	  love 	  entir 	  clay 	  collect 	  amaz 	  clean 	  love 	  scent 	  definit 	  use 	  review 	  part 	  promotion 																																														
1885	  color 	  system 	  hair 	  minut 	  minimum 	  condit 	  conditioner 	  light 	  review 	  part 	  promotion 																																																				
1886	  product 	  hair 	  hair 	  visit 	  review 	  part 	  promotion 																																																								
1887	  condition 	  influenst 	  exchang 	  opinion 	  realiz 	  step 	  system 	  simpl 	  step 	  process 	  scent 	  product 	  result 	  hair 	  dryness 	  root 	  review 	  part 	  promotion 																																												
1888	  condition 	  favorit 	  love 	  favorit 	  conditioner 	  definit 	  product 	  influenst 	  review 	  review 	  part 	  promotion 																																																			
1889	  amazingli 	  hair 	  root 	  oili 	  bit 	  hair 	  color 	  highli 	  try 	  review 	  part 	  promotion 																																																			
1890	  receiv 	  easi 	  step 	  process 	  hair 	  wonder 	  wait 	  result 	  hair 	  salon 	  tri 	  wash 	  hair 	  possibl 	  product 	  help 	  root 	  receiv 	  exchang 	  opinion 	  part 	  promotion 																																									
1891	  receiv 	  voxbox 	  extraordinari 	  clay 	  test 	  purpos 	  love 	  product 	  help 	  hair 	  step 	  condition 	  hair 	  hair 	  review 	  part 	  promotion 																																														
1892	  condition 	  influenst 	  hydrat 	  help 	  end 	  silki 	  realli 	  love 	  use 	  review 	  part 	  promotion 																																																			
1893	  love 	  becom 	  hair 	  regimen 	  part 	  promotion 																																																									
1894	  product 	  product 	  condition 	  im 	  hair 	  smell 	  product 	  test 	  review 	  opinion 	  review 	  part 	  promotion 																																																		
1895	  product 	  hair 	  formula 	  use 	  night 	  receiv 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																			
1896	  product 	  test 	  purpos 	  way 	  end 	  hair 	  phenomen 																																																								
1897	  product 	  influenst 	  tri 	  review 	  line 	  lot 	  product 	  day 	  wash 	  see 	  oil 	  hydrat 	  end 	  love 	  product 	  review 	  part 	  promotion 																																													
1898	  product 	  review 	  influenster 	  condition 	  mask 	  dream 	  hair 	  feel 	  iv 	  shampoocondition 	  combo 	  work 	  part 	  promotion 																																																	
1899	  picki 	  wash 	  product 	  complimentari 	  test 	  opinion 																																																									
1900	  condition 	  conditioner 	  appli 	  scalp 	  hair 	  dri 	  alreadi 	  differ 	  use 	  shampoo 	  mask 	  receiv 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																													
1901	  product 	  influenst 	  im 	  hair 	  smell 	  review 	  part 	  promotion 																																																							
1902	  smell 	  exchang 	  review 	  influenst 	  condition 	  pair 	  mask 	  shampoo 	  hair 	  day 	  hair 	  review 	  part 	  promotion 																																																	
1903	  product 	  amaz 	  hair 	  receiv 	  trial 	  review 	  part 	  promotion 																																																							
1904	  test 	  realli 	  hair 	  smooth 	  hair 	  style 	  hair 	  feel 	  reciev 	  product 	  complementari 	  influenster 	  review 	  part 	  promotion 																																																
1905	  receiv 	  purpos 	  influenster 	  product 	  line 	  condition 	  moistur 	  condition 	  cowash 	  curl 	  feel 	  bounci 	  love 	  smell 	  conditioner 	  review 	  part 	  promotion 																																													
1906	  product 	  clay 	  test 	  purpos 	  opinion 	  perfectli 	  pair 	  mask 	  shampoo 	  scent 	  provid 	  hydrat 	  oil 	  scalp 	  weigh 	  hair 	  awesom 	  system 	  review 	  part 																																											
1907	  receiv 	  review 	  silki 	  oil 	  head 	  scent 	  bottl 	  lot 	  product 	  part 	  promotion 																																																				
1908	  condition 	  sampl 	  hair 	  problem 	  hair 	  help 	  friend 	  tri 	  fun 	  use 	  joke 	  opinion 	  review 	  part 	  promotion 																																																
1909	  leav 	  hair 	  smell 	  end 	  root 	  hair 	  product 	  complimentari 	  review 	  opinion 	  mine 	  review 	  part 	  promotion 																																																	
1910	  receiv 	  hair 	  duper 	  receiv 	  complimentari 	  influenst 	  review 	  part 	  promotion 																																																						
1911	  product 	  influenst 	  favorit 	  conditioner 	  hair 	  greasi 	  hair 	  volum 	  hair 	  fluffi 	  part 	  promotion 																																																			
1912	  product 	  test 	  give 	  honest 	  opinion 	  love 	  im 	  condit 	  hair 	  condition 	  pay 	  detail 	  end 	  finger 	  hair 	  rise 	  hair 	  water 	  lock 	  shine 	  review 	  part 	  promotion 																																								
1913	  describ 	  opinion 	  loveee 	  conditioner 	  hair 	  detangl 	  condit 	  dream 	  hair 	  moistur 	  condition 	  review 	  part 	  promotion 																																																	
1914	  day 	  conditioner 	  influenst 	  condition 	  iv 	  review 	  part 	  promotion 																																																							
1915	  hair 	  hair 	  smell 	  im 	  awe 	  product 	  impress 	  clay 	  line 	  highli 	  condition 	  shampoo 	  clay 	  mask 	  product 	  test 	  purpos 	  opinion 	  review 	  part 																																											
1916	  receiv 	  hair 	  color 	  hair 	  iv 	  product 	  test 	  review 	  part 	  promotion 																																																					
1917	  product 	  influenst 	  sampl 	  truli 	  conditioner 	  hair 	  silki 	  way 	  feel 	  product 	  hair 	  day 	  line 	  review 	  part 	  promotion 																																															
1918	  condition 	  pre 	  shampoo 	  mask 	  love 	  help 	  root 	  product 	  opinion 	  mine 	  review 	  part 	  promotion 																																																		
1919	  sampl 	  leav 	  hair 	  lot 	  product 	  test 	  purpos 	  influenst 	  review 	  part 	  promotion 																																																				
1920	  realli 	  influenst 	  glad 	  hair 	  hydrat 	  greas 	  root 	  step 	  system 	  care 	  hour 	  color 	  hair 	  review 	  part 	  promotion 																																															
1921	  use 	  conditioner 	  hair 	  silki 	  manag 	  post 	  review 	  part 	  promotion 																																																						
1922	  product 	  condition 	  appli 	  clay 	  mask 	  wash 	  shampoo 	  definit 	  root 	  le 	  oili 	  plu 	  root 	  appli 	  dri 	  root 	  day 	  product 	  test 	  opinion 	  part 	  promotion 																																									
1923	  line 	  hair 	  nun 	  voxbox 	  use 	  condition 	  preshampoo 	  clay 	  mask 	  shampoo 	  smell 	  condit 	  hair 	  sever 	  shampoo 	  condition 	  work 	  part 	  promotion 																																												
1924	  product 	  product 	  take 	  care 	  root 	  review 	  part 	  promotion 																																																							
1925	  work 	  voxbox 	  absolut 	  review 	  part 	  promotion 																																																									
1926	  product 	  way 	  definit 	  system 	  review 	  part 	  promotion 																																																								
1927	  start 	  test 	  purpose 	  condition 	  moistur 	  end 	  combin 	  hair 	  review 	  part 	  promotion 																																																				
1928	  condition 	  use 	  line 	  extraodinari 	  clay 	  start 	  clay 	  step 	  look 	  dri 	  way 	  solv 	  thank 	  hair 	  look 	  hydrat 	  stop 	  use 	  part 	  promotion 																																											
1929	  product 	  hair 	  end 	  typic 	  condit 	  hair 	  end 	  look 	  plea 	  product 	  work 	  product 	  review 	  opinion 	  review 	  part 	  promotion 																																														
1930	  conditioner 	  test 	  opinion 	  love 	  stuff 	  moistur 	  color 	  treat 	  hair 	  review 	  part 	  promotion 																																																			
1931	  product 	  hair 	  brush 	  hair 	  review 	  part 	  promotion 																																																								
1932	  curli 	  love 	  smell 	  work 	  hair 	  influenst 	  review 	  part 	  promotion 																																																						
1933	  work 	  hair 	  way 	  work 	  hair 	  curl 	  style 	  highli 	  product 	  clay 	  shampoo 	  mask 	  clay 	  shampoo 	  smell 	  part 	  promotion 																																														
1934	  product 	  hair 	  feel 	  review 	  part 	  promotion 																																																									
1935	  love 	  test 	  purpose 	  love 	  kind 	  hair 	  review 	  part 	  promotion 																																																						
1936	  use 	  use 	  conditioner 	  hair 	  bit 	  hair 	  hair 	  greasi 	  highli 	  product 	  reveiw 	  review 	  part 	  promotion 																																																	
1937	  product 	  rest 	  system 	  shampoo 	  conditioner 	  work 	  wonder 	  end 	  see 	  use 	  day 	  take 	  time 	  time 	  week 	  product 	  test 	  purpose 	  review 	  part 																																											
1938	  reciev 	  influenst 	  test 	  product 	  magic 	  hair 	  influenster 	  product 	  hair 	  review 	  part 	  promotion 																																																			
1939	  product 	  test 	  purpos 	  influenster 	  condition 	  hair 	  oili 	  mask 	  abl 	  root 	  i 	  hair 	  oil 	  day 	  step 	  system 	  hair 	  review 	  part 	  promotion 																																											
1940	  product 	  complimentari 	  condition 	  iffi 	  difference 	  case 	  definit 	  end 	  hair 	  hair 	  review 	  part 	  promotion 																																																		
1941	  product 	  test 	  purpos 	  conditioner 	  super 	  flow 	  hair 	  hair 	  rebalanc 	  wash 	  review 	  part 	  promotion 																																																		
1942	  hand 	  hair 	  product 	  hair 	  day 	  part 	  promotion 																																																								
1943	  test 	  game 	  changer 	  hair 	  care 	  product 	  condition 	  hair 	  day 	  truli 	  surpris 	  power 	  product 	  product 	  test 	  review 	  influenst 	  opinion 	  review 	  part 																																											
1944	  ton 	  purpos 	  opinion 	  product 	  work 	  hair 	  greas 	  bleach 	  end 	  feel 	  aliv 	  review 	  part 	  promotion 																																																	
1945	  condition 	  issu 	  hair 	  skeptic 	  surpris 	  end 	  moistur 	  root 	  product 	  test 	  purpos 	  opinion 	  review 	  part 	  promotion 																																																
1946	  condition 	  iv 	  hair 	  day 	  iv 	  review 	  part 	  promotion 																																																							
1947	  product 	  alon 	  hair 	  product 	  test 	  purpos 	  review 	  part 	  promotion 																																																						
1948	  receiv 	  clay 	  mask 	  shampoo 	  influenst 	  use 	  realli 	  way 	  product 	  work 	  hydrat 	  effect 	  definit 	  recommend 	  smell 	  hair 	  rins 	  condtion 	  definit 	  use 	  part 	  promotion 																																									
1949	  junki 	  influenster 	  product 	  hair 	  hair 	  review 	  part 	  promotion 																																																							
1950	  condition 	  conditioner 	  condition 	  hair 	  moistur 	  hair 	  bounci 	  salon 	  sometim 	  mix 	  condition 	  togeth 	  condition 	  hair 	  end 	  leav 	  hair 	  part 	  promotion 																																												
1951	  product 	  hair 	  smooth 	  greasi 	  well 	  condition 	  tame 	  hair 	  hair 	  review 	  part 	  promotion 																																																			
1952	  stuff 	  opinion 	  realli 	  hair 	  someon 	  extrem 	  oili 	  hair 	  im 	  pleasantli 	  surpris 	  continu 	  product 	  review 	  part 	  promotion 																																															
1953	  wonder 	  hydrat 	  smell 	  ask 	  im 	  feel 	  part 	  promotion 																																																							
1954	  shampoo 	  conditioner 	  hair 	  cuticl 	  leav 	  moistur 	  review 	  part 	  promotion 																																																						
1955	  receiv 	  awesom 	  thing 	  awesom 	  review 	  part 	  promotion 																																																								
1956	  product 	  sampl 	  im 	  condition 	  review 	  part 	  promotion 																																																								
1957	  use 	  way 	  view 	  conditioner 	  smell 	  perfection 	  pair 	  clay 	  mask 	  shampoo 	  definit 	  result 	  end 	  oili 	  root 	  review 	  part 	  promotion 																																													
1958	  product 	  product 	  trio 	  clayshampooand 	  conditioner 	  oil 	  product 	  get 	  lot 	  product 	  price 	  product 	  afford 	  use 	  product 	  test 	  purpos 	  influenster 	  opinion 	  review 	  promotion 																																										
1959	  product 	  work 	  end 	  love 	  smell 	  texture 	  product 	  receiv 	  product 	  test 	  purpose 	  review 	  part 	  promotion 																																																	
1960	  product 	  help 	  month 	  someth 	  condit 	  root 	  use 	  clay 	  mask 	  game 	  changer 	  product 	  tri 	  review 	  opinion 	  review 	  part 	  promotion 																																													
1961	  use 	  test 	  opinion 	  im 	  product 	  hair 	  control 	  end 	  moistur 	  review 	  part 	  promotion 																																																			
1962	  love 	  condition 	  realli 	  bring 	  end 	  use 	  way 	  hair 	  realli 	  le 	  love 	  smell 	  condition 	  product 	  program 	  opinion 	  review 	  part 	  promotion 																																												
1963	  product 	  smell 	  condition 	  hair 	  greasi 	  slimy 	  hair 	  hair 	  use 	  product 	  provid 	  opinion 	  review 	  part 	  promotion 																																																
1964	  clay 	  receiv 	  test 	  purpose 	  clean 	  smell 	  packaging 	  condition 	  creami 	  hair 	  day 	  product 	  line 	  dull 	  greasi 	  hair 	  review 	  part 	  promotion 																																												
1965	  wonder 	  shampoo 	  hair 	  smell 	  use 	  set 	  root 	  quickli 	  product 	  test 	  purpos 	  opinion 	  review 	  part 	  promotion 																																																
1966	  initi 	  product 	  pair 	  mask 	  shampoo 	  hair 	  day 	  wash 	  hair 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																
1967	  product 	  use 	  knew 	  root 	  end 	  conditioner 	  mask 	  look 	  stay 	  hour 	  note 	  receiv 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																													
1968	  condition 	  influenst 	  tri 	  review 	  condition 	  hire 	  strip 	  oil 	  others 	  part 	  promotion 																																																				
1969	  product 	  favorit 	  part 	  hair 	  line 	  scent 	  perfect 	  perfum 	  conditioner 	  moistur 	  hair 	  product 	  review 	  opinion 	  review 	  part 	  promotion 																																														
1970	  condition 	  step 	  system 	  oil 	  condition 	  scalp 	  feel 	  receiv 	  review 	  review 	  part 	  promotion 																																																			
1971	  condition 	  complimentari 	  influenst 	  voxbox 	  ob 	  clay 	  base 	  product 	  condition 	  work 	  hair 	  step 	  work 	  togeth 	  butter 	  amaz 	  hair 	  review 	  part 	  promotion 																																											
1972	  product 	  clay 	  mask 	  condition 	  thick 	  time 	  hair 	  leav 	  smell 	  review 	  part 	  promotion 																																																			
1973	  condition 	  test 	  opinion 	  way 	  smell 	  hair 	  struggl 	  condition 	  hair 	  condition 	  wonder 	  definit 	  part 	  promotion 																																																	
1974	  product 	  especi 	  use 	  part 	  hydrat 	  hair 	  shini 	  greasi 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																	
1975	  receiv 	  test 	  purpos 	  influenst 	  grail 	  shampoocondition 	  complet 	  stop 	  use 	  stuff 	  switch 	  hair 	  le 	  oili 	  dirti 	  shampoo 	  review 	  part 	  promotion 																																												
1976	  work 	  opinion 	  love 	  conditioner 	  hair 	  wonder 	  end 	  hair 	  review 	  part 	  promotion 																																																				
1977	  love 	  realli 	  hair 	  greasi 	  mouistur 	  realli 	  work 	  use 	  pre 	  shampoo 	  treatment 	  iv 	  use 	  week 	  thank 	  influenst 	  review 	  part 	  promotion 																																												
1978	  reciev 	  conditioner 	  leav 	  hair 	  use 	  iv 	  use 	  week 	  thank 	  opinion 	  review 	  part 	  promotion 																																																		
1979	  condition 	  influenst 	  voxbox 	  hair 	  product 	  clay 	  preshampoo 	  shampoo 	  hair 	  bounce 	  condition 	  restor 	  hair 	  hair 	  oili 	  part 	  promotion 																																														
1980	  realli 	  work 	  use 	  bit 	  hair 	  review 	  part 	  promotion 																																																							
1981	  use 	  love 	  conditioner 	  hair 	  fresh 	  part 	  promotion 																																																								
1982	  product 	  preshampoo 	  clay 	  shampoo 	  condition 	  length 	  end 	  sinc 	  root 	  condition 	  head 	  condition 	  feel 	  smell 	  realli 	  end 	  happi 	  product 	  influenster 	  review 	  promotion 																																										
1983	  realli 	  complimentari 	  review 	  genuin 	  product 	  market 	  target 	  hair 	  review 	  part 	  promotion 																																																				
1984	  product 	  condition 	  price 	  love 	  moistur 	  hair 	  product 	  complementari 	  test 	  purpose 	  review 	  part 	  promotion 																																																		
1985	  product 	  feel 	  clean 	  wash 	  hair 	  feel 	  part 	  promotion 																																																							
1986	  leav 	  test 	  opinion 	  product 	  hair 	  increas 	  hair 	  saw 	  differ 	  use 	  hair 	  weight 	  touch 	  hair 	  salon 	  review 	  part 	  promotion 																																													
1987	  love 	  hair 	  feel 	  smell 	  curli 	  damag 	  hair 	  clay 	  mask 	  shampoo 	  reciev 	  item 	  review 	  opinion 	  product 	  part 	  promotion 																																														
